x,y,z,R,P,Y,t1,t2,t3,t4,t5,t6,t7
-0.36902514,0.10215406,0.6530491,1.4861611,0.9157507,0.5618308,0.6999643,-0.35887867,0.7193322,-1.4293913,1.3346407,0.40453756,0.7006271
-0.1302435,-0.32082573,0.058907367,-1.446476,0.27063283,-1.4654853,1.2271869,0.72434056,-1.0132537,-1.628141,0.48034048,1.1791354,0.64037013
-0.196998,0.103028536,0.23680238,0.5781132,-1.197964,-1.3853792,-0.5123882,0.15235984,-0.26483727,-1.1418297,1.0032423,2.1238785,-1.6909833
0.03505949,0.0136060715,0.3927157,-1.9563012,-1.000222,-2.0891683,-0.46318877,0.969275,0.44326925,-0.06567776,0.68895006,2.1783013,1.5286026
0.082494654,0.021833584,0.28389955,-1.8481909,-1.2460989,-0.11272309,0.84744644,-0.17962325,1.0209346,-0.17588961,-0.61900353,1.5577259,0.89066195
-0.1341092,0.30813956,0.6653545,1.7972698,-1.0887018,0.09050053,-0.31407297,-0.10006559,0.8394172,-1.6727761,1.2519774,0.79102534,-0.37834036
-0.050283693,-0.089526005,0.34551576,-1.6749926,1.0538417,-0.9865034,-0.9352215,0.05582726,-1.1433582,-0.34909153,-1.5784019,1.3765371,1.2551556
-0.24525297,-0.14866915,0.56885284,-0.8273338,-1.3883038,2.3480716,0.36090112,0.566311,0.8825891,-1.2595503,-1.1508033,0.78520817,-0.16630876
-0.12691933,-0.0077213943,0.5537253,-2.8887117,-0.3579914,0.8637784,-1.178153,0.68705714,0.929873,-0.8602487,-0.32034516,0.62149584,0.7289424
0.0545754,0.005012352,0.17687605,1.6691257,-0.16674067,-0.4366351,-0.33415127,-0.028847218,-1.3295739,-0.6351483,-0.27250838,2.1877034,-1.513252
-0.11419737,-0.07808504,0.3843829,-2.8560271,-1.1862156,1.9432982,-0.900513,-0.7577736,-1.5027949,-0.14050579,0.14223373,1.34438,-1.6026987
-0.09238012,0.01957376,0.24714652,1.8880302,-0.39557135,-1.8960164,-0.5460446,0.2619506,-0.036424756,-0.44258237,-0.5107969,1.9707626,-1.4629669
-0.13740161,-0.18745324,0.66084135,-2.3438032,-0.100054435,-2.3235247,1.6212273,0.00046432018,0.85230565,-1.2375492,0.7489891,1.3160965,1.4498644
-0.14363644,0.23942485,-0.0535703,2.3569477,0.5433669,2.1757941,-0.88351166,0.37171817,-0.9632201,-1.4545546,0.7871971,0.20439081,-0.52765584
-0.012227282,-0.065956466,0.67009956,-3.0017126,-0.7477937,1.3148608,-1.0573127,0.21060348,1.4080985,-0.9045625,-0.5081036,0.2296823,1.3710201
-0.13256174,0.096076,0.5294042,2.6777687,-0.7553657,-0.5950175,0.5586839,-0.6088789,0.91981506,-1.169239,0.38914466,1.4555448,-0.03687191
0.09044008,0.33784923,0.7716714,2.009437,0.23674041,-0.4082626,-0.7895376,0.45155156,1.4027691,-1.6865687,1.1795728,0.71263564,1.0794582
0.24359581,0.3289011,0.19195868,1.2300264,0.3103033,0.924454,-1.0987864,-0.40816683,-0.6575943,-1.5473878,0.59985423,1.9422048,1.4441957
0.030683964,0.18891601,0.3920432,2.9334202,0.3860067,-0.4155088,-0.47619927,-0.6715101,0.21329963,-0.75129616,0.6993766,2.1761541,0.72288775
-0.3764506,0.20390742,0.30040348,-2.5884337,0.87780976,0.9096907,0.8047626,-0.9145361,-0.05191481,-1.5876791,-1.2544965,1.0269722,0.9410765
-0.041052982,-0.08640753,0.3746017,2.5626228,-0.4676298,-0.2891467,-1.3339775,0.9181311,0.8618741,-0.43399227,1.1147573,0.92257106,-0.5126196
-0.1659587,-0.07811278,0.3683942,-2.612624,0.10976234,1.5829612,-1.2469022,-0.28850234,1.2827532,-0.23665369,-0.40169823,0.3169772,1.1417828
-0.09567432,0.2827953,0.35779175,-1.670911,0.8539752,-0.44128776,0.17985415,-0.8241895,-0.015312076,-1.425451,-1.3195792,2.0150156,0.3958044
-0.048378527,0.030197501,0.19119579,2.4127755,0.67948157,0.33364558,-0.42611468,-0.06420416,-1.083774,-0.82037187,0.072784185,1.3469214,-0.21885002
-0.14895573,0.023134,0.5676842,2.1583753,1.2387025,0.29966283,-1.2378888,0.7704221,0.94180465,-0.64966154,1.326431,0.6471163,1.2860122
0.26536334,0.068364695,0.829871,-1.3092964,1.0637872,3.0338356,-0.8641506,-0.518152,1.719084,-1.5553883,0.09377611,0.0674235,-1.346815
-0.36753923,-0.028497256,0.17308652,-2.412967,1.4408492,-0.40076762,-0.44333267,0.8426547,-0.60776114,-1.3770872,-0.10541606,0.9129257,0.9636562
-0.12919058,0.066022426,0.3547605,2.116613,-0.92896116,1.5502264,-1.2997705,-0.48002034,-0.37941563,-0.38149095,1.6409361,0.6461301,-0.8218605
-0.18288435,-0.1847944,0.14474131,-1.2944444,-0.06473036,2.7842653,0.4934368,0.9817915,-0.721133,-1.0603889,1.6898808,2.0597458,1.3204067
-0.07842006,-0.06464176,0.22898656,-0.85205513,-0.50761807,1.4692543,-1.6089212,0.9375595,1.5209236,-0.072959185,-0.8808608,0.7309475,0.2532804
-0.06763299,-0.030422196,0.60850114,2.7858346,-0.32378778,1.1137526,-0.8347092,-0.52822256,1.4268334,-0.6682167,0.6651027,0.3146166,1.0600088
0.0009777583,0.18196489,0.33492002,-0.48253924,0.62625164,0.43646634,-1.6739242,-0.9647337,-0.23215091,-0.1897366,-1.5621054,0.16366038,-1.0638692
-0.10386843,-0.015690386,0.115568,3.0818906,1.005584,0.8617718,-0.07339203,-0.7486626,-1.2295165,-0.80109286,-1.1044478,0.4837326,0.43826628
0.07823558,-0.1690223,0.26157874,1.8810087,-0.9317997,-2.4053593,1.5115857,0.32596195,-0.0926857,-0.8015803,-1.6878836,0.99135023,0.4849453
0.09459806,-0.13726509,0.35877603,1.6174593,-0.11703569,-1.0163852,0.24036884,0.4637586,1.1445491,-0.42300093,1.5121531,0.8180693,-1.488491
0.08218892,-0.017580815,0.43403628,-1.7360965,-0.6607726,-2.0532248,1.0860052,0.08278561,-0.5113324,-0.1397736,-0.0923686,1.2941039,1.2408078
0.053203613,0.1854393,-0.07274774,1.3732051,-0.031640716,2.52177,-0.50707984,-0.5901629,-1.3653338,-1.4044421,-0.06345773,0.4551204,0.7004957
0.05296193,0.40947568,0.25547537,2.3360362,0.1918818,1.9430906,-1.1879048,-0.053062916,-0.29992843,-1.5913986,-0.28648746,1.0568143,0.61009836
-0.058308847,-0.019779265,0.31577322,0.10673181,0.089599416,1.7051741,0.2043488,-0.5064012,-1.6981261,-0.2643156,1.2501271,1.1962122,0.19535828
-0.07688324,0.23623653,0.6501004,2.1534784,-0.81908834,-0.9178,0.66089463,0.0084193945,1.7126122,-1.6757851,-0.10889375,1.4997965,0.52456045
-0.17413223,-0.02714318,0.43009296,-2.960114,-0.14679389,-1.8371557,0.3532319,0.39348447,0.37824154,-0.87978595,0.26895452,1.9668478,0.48937893
-0.16890073,0.06116002,0.6184847,1.9805512,0.5244084,0.2562477,-0.87761396,0.6439371,0.89456725,-0.95641714,1.5058641,0.465383,0.4236722
0.20341675,0.10715794,0.60181916,-2.1120048,-0.62955976,0.7850409,-1.6881227,0.8267472,1.61205,-1.4891969,0.20221794,1.8853687,0.4958217
-0.05538149,-0.29267734,0.3777715,1.6522698,-0.6086934,3.0377798,1.6028368,0.4326582,0.16153586,-1.2913626,-1.4913146,1.8870881,-0.20985472
0.07856942,0.40295678,0.12985432,0.4678561,0.8642664,1.9307507,-0.68000865,-0.20926684,-0.915373,-1.7563558,0.25577354,2.2124572,1.5130818
-0.019396871,0.21039407,0.030466735,-1.1484767,0.07081323,-1.6928052,0.7241175,-0.43155074,-1.6745539,-1.6064923,-1.1648777,1.5718923,0.34889126
0.02733703,-0.1368129,0.23182867,-1.8717589,-0.3145012,-0.81619847,1.0274053,-0.070204735,-0.74812037,-0.7067702,-1.306616,0.9892649,1.07282
0.0851639,-0.025436502,0.054594383,2.9529355,-0.592589,2.0340915,-1.0644119,-0.15023899,-1.6087711,-1.2926352,0.882916,1.8532666,-1.3631505
0.18732631,-0.040325273,0.34365302,2.5266848,-0.37217268,-1.047981,1.3301029,-0.285192,0.6050799,-0.14209414,-0.733091,0.051376246,0.6285784
0.027807072,-0.105589494,0.24398915,-0.67078465,0.11093264,-2.4912546,1.170249,-0.22261322,-1.588437,-0.4810207,0.22244251,0.9628568,0.8116753
0.035975292,0.11915645,-0.073210865,0.40046915,-0.73899645,2.2051759,0.36024833,-0.67798567,-1.6627676,-1.1666853,1.2183285,0.59525967,1.02496
0.0847231,0.34101054,-0.10906897,-2.0570335,-0.110303946,-0.27179658,-0.16905034,-0.12403405,-1.3860757,-1.7191911,-0.87752527,0.76106524,-1.1754063
-0.03260664,-0.033429667,0.37256986,-2.610578,0.056019492,0.18556114,-1.0157555,0.08305597,0.6652839,-0.41043282,-0.05096197,1.2734288,0.44600534
-0.17843412,-0.13278002,0.069594085,2.3749833,-0.8766583,2.6424265,1.4652491,0.33026505,-1.1818339,-1.3582066,-1.6620159,1.626952,-0.34182382
-0.018149368,-0.011138126,0.6584537,0.24375762,-1.1346289,-2.1943417,-1.3266115,0.9907048,1.5733445,-1.1231635,1.108582,0.68698174,-1.0147979
-0.11842511,0.49552277,0.24796972,2.5992455,-0.45216733,1.9820502,-0.08548331,-0.71500874,-0.25198352,-1.7227181,0.8272736,0.5326056,-0.12988114
-0.37575188,-0.16635449,0.59793437,-3.0049603,-0.90928197,0.8982504,-0.16387153,0.93452895,0.5867474,-1.4202774,-0.88392735,0.029477293,0.22073925
0.15144323,0.21822834,0.48466414,2.1992965,-0.84303343,1.6838053,-1.7235497,-0.49580193,0.26357388,-0.886222,0.47376823,0.7137699,1.0449708
0.17563576,-0.09643365,-0.03201026,1.0079156,-0.8807153,1.7769815,-1.6885614,-0.92538464,-1.3679929,-1.5770758,-0.45879734,1.0419629,0.6478765
-0.123294055,0.051412005,0.35012782,2.5537686,-1.3078198,-1.1820575,-0.08121419,-0.37313592,0.654052,-0.6497675,-0.075371265,1.5456841,-0.8441424
-0.18650275,-0.16227569,0.2737109,-2.912541,-0.6891226,0.44984937,0.13925135,0.014022589,0.07244599,-0.5990443,0.29497838,0.104214415,-0.9475834
-0.046558183,-0.06626005,0.49885234,0.8998285,0.502096,-2.7567184,-0.21113122,0.8952435,1.6259549,-0.7343118,0.026878595,1.7285458,-1.4755406
-0.08455154,0.21875426,0.7751386,1.6181499,-0.40565643,-0.30062753,0.14024186,0.06315887,1.4003856,-1.626597,0.97869086,0.49100116,-0.017707944
-0.124362074,-0.31792346,0.6650913,-1.8619785,-0.009307282,-2.5463853,1.2708945,0.5649216,0.74115205,-1.3529738,0.92082405,0.9402471,1.4822032
0.13511041,0.044686574,-0.13710324,1.0132738,-0.5852722,2.747486,-0.72490215,-1.0156223,-1.6031555,-1.4643011,-1.1047704,0.3771365,1.6263688
-0.09329069,-0.103055686,0.17990193,-0.33393985,-0.4494638,2.3098772,-0.06235051,-0.2859848,-1.3651593,-0.34440076,1.1293454,0.39490464,1.272584
-0.4609445,0.20468463,0.19661722,-1.9413399,-0.23688209,1.0345048,0.07379234,0.025657296,-0.18227565,-1.58176,-0.6755303,0.39237657,-0.59745955
0.24467202,0.26462573,0.6678816,-2.359795,0.8460146,2.7650385,-1.3503689,-0.26947916,0.9602678,-1.651102,-0.8776349,0.5859361,0.06970155
0.013993368,0.054618075,0.34792972,-0.14666617,0.31982937,1.4292064,0.3035891,-0.034550905,-1.3112354,-0.15592825,1.5812562,2.0175145,0.22824562
-0.13027456,0.0134722255,0.31296477,-1.8648438,-0.377656,1.3209442,-1.0692477,-0.5525602,1.3811605,-0.2937163,0.744261,0.6794834,-0.62324476
-0.0130456835,-0.06384927,0.34676996,1.9030144,-0.5272961,0.12011123,-0.42630708,-0.72053945,-0.20438635,-0.26907218,1.1230304,1.4777887,-0.69992256
0.045708124,0.022010602,0.23297521,-2.6824703,-0.32860032,0.4520572,-1.5081459,-0.59650385,-0.87620294,-0.41324747,-1.2177167,1.8144842,-0.90350926
-0.0035067946,0.051092647,0.26896083,0.31114277,-0.45986238,1.9858574,-0.21969378,0.849748,1.233644,-0.043593287,-1.3613144,1.8570919,-0.0029110909
-0.18229191,0.16239536,-0.039301284,2.032029,0.46654612,2.178186,0.28938603,-0.5916498,-1.036536,-1.3785704,1.1418967,0.2658723,-0.48480833
-0.007399909,-0.16664022,0.3551747,1.8262407,0.04772364,0.0936694,-0.045531154,0.8109888,-0.047220707,-0.6559012,1.6575906,1.3528037,-1.657035
0.015368372,0.18724173,0.10711636,3.1216576,0.9453367,-0.96437544,-0.83298117,0.6187937,-1.4120619,-1.1777084,-0.5953224,2.1348464,-0.435148
-0.19293016,-0.08271702,0.3550071,-2.5521016,0.5484746,0.9627641,-0.9794108,0.6413202,0.1808629,-0.6879116,-1.6481265,0.8777889,1.579015
0.0072673485,0.17312637,0.098648295,2.5126915,0.88727635,-0.15942661,-0.5204066,0.39341843,-1.3490126,-1.239105,-0.04120636,2.0229702,-0.4476112
0.04259926,0.09809047,0.27997935,-0.25743386,1.1230476,1.1774235,0.69491243,0.74301374,0.43789673,-0.16239297,1.4598608,2.0893238,-1.4530141
-0.53978837,0.109077126,0.41339147,-1.7501088,-0.4771707,1.8373255,0.59427786,-0.3129164,0.3452251,-1.4982839,0.048527002,0.06372127,-1.4012393
-0.034237564,0.34319723,0.31664646,-2.1503186,0.5781625,2.2949777,-0.83487767,-0.85059524,0.30043316,-0.8866448,0.89311457,0.16672045,-1.7252995
0.109745145,-0.38591126,0.5210739,0.26503032,-0.4720983,-1.9856575,1.5953755,0.47675467,0.39411664,-1.083434,-1.3804251,0.045579687,-1.1175144
0.17422137,0.033277355,0.3774143,-2.7915163,-0.23287353,-1.945727,1.1149912,1.0235255,-0.059028506,-0.3542447,-0.3100704,0.22487952,0.6552925
-0.38597327,0.025858805,0.07153959,2.4638743,-0.5181634,-2.3047066,0.78691435,-0.040775657,-0.65964985,-1.483369,-1.3361998,1.6484795,-1.5283184
0.15606244,0.04374642,0.658882,-1.9825746,1.2771575,2.300249,-1.595132,-0.5061712,1.3270133,-1.3603942,-0.8290544,0.91924524,0.10839021
-0.09025334,0.04616385,0.058241636,-2.5068648,-0.5760381,-2.1605387,1.6855352,0.7582519,-1.6899418,-1.0834823,0.08892119,1.0593617,-0.90237844
-0.07459509,0.034485266,0.33492756,-0.33472767,0.8288466,1.3208556,-0.7428421,-0.20777905,-1.6060135,-0.12673807,0.85189605,1.3895754,0.95432377
0.0728575,0.159311,-0.0052586272,-2.5060751,0.07199033,0.90004134,-1.0496097,-0.31582475,-0.9466318,-1.1719755,-0.58539844,1.0661325,-1.2484206
-0.32548594,0.28665054,-0.10430856,-1.0738502,-0.79850614,0.6786433,0.10451424,0.22971928,-1.1219234,-1.6963031,-1.1629179,0.010930428,-1.0177526
-0.39948833,0.31766742,0.3554083,2.6310468,0.20310836,1.72118,-1.2811188,0.9806266,-0.09831917,-1.5405698,-0.599118,0.2770758,1.0458865
0.01058577,0.022340484,0.22033636,2.6512182,0.77055866,-0.99975103,-0.6669345,1.02092,-1.1633048,-0.58708847,-0.15303445,1.7419868,-0.746453
-0.18720092,0.033384576,0.5031085,-1.6804854,-0.28711745,1.5660257,-1.4411589,1.0253978,0.88518834,-0.8980081,-1.250023,0.6499947,0.36638594
0.0070100427,0.014724739,0.31316447,-1.1951044,0.7348836,1.4438707,0.87195873,-0.9887932,-1.4958663,-0.057842493,1.5315037,2.186658,1.2739182
0.018735103,0.22100002,0.6789719,-2.999753,-0.23680142,-0.25544673,-0.50386786,0.86337686,1.6020374,-1.557528,-0.09985137,1.7575393,1.4099293
-0.27697676,0.08048708,0.035236105,1.9307746,1.2186449,1.3326267,0.40601802,0.15575325,-1.134887,-1.5853114,0.82168627,1.1454718,0.18089056
-0.11941378,-0.15729952,0.29995912,-2.534416,0.07086663,1.2095399,-1.6152067,0.39299202,0.9434347,-0.07832229,-0.7451195,0.32455343,1.1312561
-0.030598357,0.009534616,0.14955328,2.107019,0.0028441052,-1.0756984,-0.340999,0.4092939,-0.93617076,-0.66118443,-0.48873317,1.8539461,-1.4251333
-0.10440848,-0.21570204,0.752729,2.2563374,0.57357645,-0.35177588,1.1115241,0.60711825,1.0475168,-1.3587278,0.01845944,0.00978619,0.4505279
0.09912494,0.033923008,0.4124546,-1.1923325,-0.570598,-2.0046225,1.6655354,0.39593136,-1.184211,-0.12039387,0.47674584,0.7231097,0.2825246
0.020257954,0.0036388226,0.40342742,-1.3611312,0.51797587,-2.858436,1.1100652,0.17024112,-1.4616671,-0.16267252,0.36309695,1.3876737,-0.18612051
-0.29499274,-0.061024018,0.13096942,3.0699434,0.52340096,-0.83742094,0.77287006,0.22768676,-0.6839597,-1.596293,0.46677446,1.7091072,-0.37794602
-0.08218515,0.17922029,0.019094087,2.7590566,-0.5235339,0.8851155,-1.1370814,0.9890883,-1.129329,-1.5941573,0.9824343,1.8706325,-1.2541734
0.06862952,-0.117006876,0.3220868,2.18305,0.039905358,-0.9667854,1.415864,-0.6969109,0.4835286,-0.40440118,0.95868397,0.8674492,-1.050987
-0.1102042,0.124385506,-0.075472146,1.6107446,0.44236034,2.5569599,-0.9157647,0.64919543,-1.2661679,-1.314744,1.093904,0.17570044,-0.21053457
-0.0811783,-0.23633742,0.5665702,2.7574987,0.019652227,-0.10040964,0.22066844,0.73816776,0.5097561,-0.92435265,-0.84206575,0.017465143,1.1487427
-0.28298357,-0.20000525,-0.02416592,-1.2666066,0.9204295,-0.5804113,1.2474878,-0.14412189,-1.0007305,-1.5512581,-0.9545187,0.6632016,1.57918
-0.1704427,-0.06932734,0.73007953,1.4350611,-0.8510187,-0.4307104,-0.13057113,0.85094786,1.2764997,-1.3505647,1.2345347,0.38289425,-1.3448384
-0.036651365,0.02050528,0.443901,0.043348826,-1.0974016,2.2257946,0.88001466,-0.89680004,1.5550523,-0.6678246,-0.37180233,1.5618278,-0.32357848
-0.21026577,-0.048829105,0.16888995,1.0069252,1.2855442,1.7492032,0.35320926,0.11858785,-0.867901,-1.0427874,0.9663632,1.0838481,0.21621132
0.11821209,-0.07011652,0.3854329,-1.7070316,0.6654155,-1.8711872,0.41999602,0.44169545,-0.16508985,-0.10513997,0.9908905,0.43909878,0.3348801
-0.17998663,-0.05886083,0.50674367,1.506465,-0.21787982,-2.545073,0.693172,0.4127587,1.1234002,-1.0634837,-0.30236816,1.9848267,-0.6224613
-0.09404058,0.012611665,0.15761739,-1.6228303,0.8399844,-1.9763211,1.4587014,0.64474607,-1.7092724,-1.0607607,1.0807958,1.9648843,-0.61410713
0.015670385,-0.11225346,0.5370891,0.46140534,-0.9321837,-2.2306106,0.18250608,0.47683907,1.5077567,-0.68918824,-0.31119668,0.39611238,-0.40761352
-0.1260297,0.03426186,0.5332553,-2.4315436,-0.13557568,1.1908741,-1.0077128,0.36603463,0.9501474,-0.93179566,-0.7312653,0.8646677,0.7523699
-0.04507548,-0.06280808,0.25352955,-2.412318,-0.9138475,0.20439108,1.1205673e-05,-0.8324823,1.5299675,-0.15686452,0.6690154,0.975712,-0.2967925
-0.2009165,-0.11294606,0.39022106,2.5705786,1.258984,-0.20908055,0.33790374,0.13995826,-0.0037277937,-0.83619213,1.148664,0.86779964,0.23521948
-0.09029684,-0.06469612,0.30931377,-1.2407479,0.1844599,2.9765556,0.6004205,-0.33460712,-1.0632963,-0.32333875,0.7225528,1.5705984,1.2822275
-0.21085699,0.0565354,0.5379181,2.638619,-0.52004325,0.8583598,-0.5258697,-0.039457202,0.73970103,-0.9074862,1.1355941,0.27207103,-0.34688497
0.0038742982,-0.02834633,-0.026786555,2.272191,1.1678498,1.8393528,-0.61254156,0.27685106,-1.4665896,-1.052029,0.6904998,0.17121866,-0.79111505
