x,y,z,R,P,Y,t1,t2,t3,t4,t5,t6,t7
-0.3120232,-0.07917179,0.38453656,-3.1376657,-0.5274521,-2.7794712,2.0726664,-1.1160454,-0.13884783,-1.1052486,-1.1134225,2.7968438,-0.5462692
0.04891408,0.14558291,0.3123214,2.4423997,-0.5767903,-2.4355564,1.0826232,1.1315131,1.5042787,-0.18207479,-0.10753369,1.0468663,1.4766574
-0.15183657,0.44501883,0.13734324,-2.1636817,1.0956537,-0.6725238,1.3475835,-0.7439387,-1.9760294,-2.3628912,0.46088743,2.0915258,-0.3413068
-0.14685887,0.41497043,0.09899077,2.4888241,0.88179857,-0.1921104,1.0084317,-0.5201817,-1.4172616,-2.1177628,0.9732046,2.7400162,0.012214899
-0.21536769,0.0427009,0.08382845,0.15170597,1.2903693,1.9717616,0.7744963,0.73193383,-1.388942,-1.4773767,1.7957289,2.3788223,0.26627684
-0.0074780732,-0.019638754,0.4247425,2.1163912,1.2049026,1.3504143,1.906122,0.3151847,1.1897631,-0.29393005,-1.8455379,2.5087209,-1.8334751
0.40125197,0.14729425,0.4573858,-1.715136,-0.75455797,0.7295883,-1.790082,-0.09323239,0.5943687,-1.6704023,-0.7315235,2.8761158,-1.9178232
-0.16159946,0.33428434,0.5463202,-2.042559,0.025299422,2.1739964,-1.7426802,0.8217795,0.63593817,-1.2252045,-0.16708231,0.16694152,-0.51487184
0.18151912,-0.05425738,-0.072436884,-1.8223354,-0.71491134,0.4116442,-1.1689423,0.45254457,-1.8084332,-1.0102967,1.2136357,0.11482183,2.0036547
-0.28546783,0.15717688,0.25222152,1.7447006,0.3836369,-1.2305026,-0.85334265,1.0657592,0.1065135,-1.4295738,1.5206571,2.634637,0.104724646
0.0032547638,-0.06580511,0.43281174,0.91054595,0.75804543,-1.6532199,1.7235782,-0.9671088,1.4707448,-0.7244526,1.001291,1.84665,-1.4279485
0.038879253,0.30872557,0.13073152,2.020176,-0.8342651,-0.5086249,-1.1322432,0.3635689,-0.44063258,-1.4822168,0.62727547,2.6813912,-0.7688956
0.014832921,-0.41725063,0.6521664,0.41839147,-0.21904184,2.9798894,-2.059125,-0.29846275,2.1484163,-1.9023178,2.0791552,1.3627667,-1.4560621
0.007984441,-0.016507335,0.2832238,-0.5608287,-1.1398494,1.2405277,0.80851865,-0.9403351,0.40001154,-0.1555078,-1.5216602,1.340545,-0.055868387
-0.024604112,0.0989046,0.194994,-2.74761,0.57162124,2.698699,0.8919964,0.9371538,-2.3126092,-0.498083,-2.1659753,1.3977355,-1.0647725
0.039998118,0.061273303,0.39347014,-1.4064897,-0.28870475,0.23866534,-0.59789836,-1.2136855,1.3502777,-0.49651527,-0.25690722,1.8070333,-0.6689061
-0.091398135,0.11543966,0.56308115,0.31138232,-0.24214663,2.5951288,0.6965823,0.17572093,1.791898,-0.99553406,-1.1077819,2.0034988,-0.86405337
-0.08435628,-0.1796915,0.5177386,-3.1173692,-0.15949555,0.8393422,1.2588384,-1.1711898,0.7944393,-0.71315134,-1.729889,0.5223794,2.1496012
0.26024896,-0.32087633,0.6122864,-2.3637638,0.8941712,-2.3756213,-2.0937018,-1.2996193,0.6396251,-1.7133217,0.93733215,0.6437358,-0.27187395
-0.44672474,0.18544468,0.105568215,-1.7717956,1.5557622,-3.112437,-0.36654496,1.1643217,-0.7290453,-2.0410504,2.168966,2.2302966,1.5154185
-0.22098169,0.06096018,-0.0491485,3.0497804,0.33127987,-2.3765175,0.20842409,1.3721278,-1.5318986,-1.4176995,-0.8159152,1.6542913,-1.7366023
-0.029788133,-0.06570072,0.11253832,2.4737542,0.042452894,0.6008522,0.08564949,0.8990872,-1.3382102,-1.054711,1.5212419,1.8697363,-1.689968
0.12116382,-0.15241803,0.45533136,3.0023355,-0.24073537,-0.18749271,1.5730863,-0.89550686,0.7543926,-0.4707452,-1.4388785,0.2617117,1.8456624
-0.08526757,-0.14814176,0.6502267,2.2845912,0.06594994,1.1479613,-0.6045302,-1.2982618,2.201276,-0.75686836,1.2478793,0.34391156,2.0013893
0.35021266,0.3786493,0.55023193,-2.410784,-1.3323063,-3.1125038,-2.2603526,0.6044607,0.38985133,-1.7263027,0.98561263,0.3790154,0.41734433
0.09252011,-0.26312596,0.47143495,-0.80995196,0.5423562,0.26649547,1.4949307,0.84765553,0.77539897,-1.2594719,0.09576249,2.447254,-1.9999012
-0.1006112,0.19595173,0.10816693,-0.67528534,0.77889216,-2.6763277,1.8977997,-0.95186913,-2.009512,-1.3671882,0.3874886,1.9210628,0.11615825
-0.07828111,0.19108503,0.69058716,3.0191836,0.0038845362,1.4421861,0.07585335,-0.72116303,0.98517203,-1.4361653,-0.74621594,1.0524888,1.3564689
-0.4360335,0.16872177,0.24603958,-2.0950084,0.72263974,-2.4330602,0.40287232,0.088314414,-0.3455652,-1.6883788,1.3667712,2.382209,1.7745769
0.26713842,0.30652702,0.38223207,-2.6944625,-0.83152497,2.4034576,-2.1092794,0.3709793,0.042102814,-1.6161317,0.947943,1.1831536,-0.11143994
-0.09906475,0.03783567,0.51409876,2.1609774,0.7641688,0.19991215,0.5574553,-1.3135889,0.872978,-0.5702665,1.5375772,0.8350722,0.7696252
-0.009635564,-0.14237848,0.47504032,2.977201,0.13187459,-2.795958,1.6859381,0.3414613,0.67254376,-0.94296026,0.35298848,1.6447989,0.3445685
-0.13936654,0.51098627,0.41830218,-0.1115563,-1.1281837,2.7769866,-0.009130716,0.6460781,2.315634,-2.3136165,-1.3621577,2.7588527,-0.81343377
-0.23292151,-0.41934872,0.6673002,1.4426435,-0.014478111,0.4914951,0.7561419,1.0885496,0.7165191,-1.970538,1.8523996,1.0190734,-1.6679659
0.12725802,-0.36953232,0.42532426,2.279612,0.63186485,2.4749799,1.8760955,0.86144567,0.23442411,-1.478569,-1.4450347,2.381475,-1.0787203
-0.0985533,0.36565474,0.396776,-1.4725647,-0.9768234,1.7593942,-1.2074816,0.38605273,0.4142933,-1.5086795,0.19349265,1.6801566,-1.1944642
-0.3871845,0.08485386,-0.06615511,-0.6816182,0.9878405,-1.1555904,0.41108513,0.6564889,-1.4469562,-2.0534334,-0.23135781,1.0564846,0.96329165
-0.19490339,-0.063743085,0.468723,1.6005776,-0.05937823,2.0163507,0.81897426,-0.95335555,0.45621085,-0.5451299,-2.1411245,1.1932998,-2.0822434
0.037376218,-0.05636047,0.361647,-1.2031444,0.7562518,-1.0833989,-2.0393863,-0.5853233,1.8235371,-0.12223005,-0.2849872,2.4136667,-0.38781357
-0.19361201,-0.36169124,-0.04544785,-2.7278266,0.17547864,-0.091317646,1.8973501,-0.061148286,-0.8956872,-1.83319,1.4087474,0.49515927,-1.024918
-0.14581478,0.21256524,0.39372367,-2.6362672,-0.9389866,-0.6086589,0.55432844,-0.8980692,0.40064788,-1.0405787,-0.6736504,2.0674825,-0.61548924
0.03196042,0.07932988,0.35017085,-0.58573776,-0.066915624,0.7931938,-0.3642497,1.1545284,1.9943287,-0.250319,0.39227104,2.9273937,1.9275668
-0.11050708,-0.00045524538,0.5633714,0.1384506,-0.90473276,1.1231457,-1.496478,-1.0247914,2.199837,-0.8826587,0.52600574,1.42683,-1.8832859
0.06397049,-0.24022457,-0.056874633,-0.25107345,0.032471467,-0.6150511,2.2752025,0.3895198,-1.3774406,-1.4675816,0.11319804,1.2196426,1.6349604
0.026041344,0.02766151,0.3918564,-2.7225559,-0.6867933,-1.6798241,0.6474962,-0.50211453,-1.3320804,-0.13896656,-1.9406021,1.7655084,0.29490447
0.37539887,0.409024,0.6387837,0.32192612,0.75963134,0.5171121,-1.5248405,-0.00648427,0.7784128,-1.7125927,-0.18738627,0.48658687,-2.142125
-0.10738672,0.1705166,0.129372,2.2000024,-0.36331844,-0.58696055,0.12413883,-0.38988233,-0.61222637,-1.1631196,0.08921862,2.218034,-1.1399401
-0.24364565,0.37710357,0.572661,-0.883409,0.4697404,1.6829443,0.61526537,-1.1373577,0.56520224,-1.393152,-1.405758,0.1744107,-0.7043557
-0.004045993,-0.11738976,-0.030354679,-2.8174949,0.3971622,1.2874897,-0.95293057,-0.7938488,-1.7357843,-0.9075967,-0.54401577,0.4453319,-1.6043956
-0.13696742,0.0546132,0.28895026,-1.7251871,0.0653906,1.1874455,-1.6893725,-0.087845445,-1.3270034,-0.16399884,-2.1277566,0.32777798,-0.6669531
0.0024176538,0.18062595,0.024882756,-1.9136862,-0.5358661,2.7726345,-1.3395567,1.2085342,-1.5872885,-1.6658342,2.115043,2.7705574,-1.8597769
0.08053674,0.08442362,0.3797213,1.2204692,-0.86722034,3.13953,-1.9047294,-0.9118092,0.48847532,-0.7386546,-1.3429469,2.2164211,2.0169213
-0.13751532,0.44782135,0.27200773,0.77679944,0.29727164,-2.8641014,-0.39507794,-0.2271384,-0.16674685,-1.9517546,-1.3707204,2.1550229,1.7578318
0.2986506,0.096174635,0.7888852,2.051128,-0.33502835,-0.058217373,-0.59697723,-0.10831392,1.8083293,-1.4693809,0.52899647,0.27233696,1.4593647
-0.015138321,0.076949984,0.55932206,0.556733,-0.72879773,-2.6306179,-2.050891,1.176069,1.3699257,-1.1611928,1.1192584,1.7877182,-1.1623152
0.12719674,-0.19458464,0.44619682,2.5684273,0.20207965,-1.4432483,0.62335324,1.2463324,0.5115545,-0.8692869,0.13911438,0.49967474,-0.19444871
0.050435238,-0.08621062,0.50593185,0.14582029,0.7123805,-1.8249766,0.28684402,0.8550019,1.7003658,-0.68606365,0.25224876,1.4070579,-1.688865
-0.2458342,0.15140268,0.35547942,0.9125196,0.66344595,-2.239632,0.43862128,-0.7518176,0.17418051,-1.2689298,-1.5291884,2.4033253,2.2303202
0.15448698,0.05384002,0.35513204,1.7244035,0.3774866,-1.6507766,2.0278513,0.111787915,0.86780906,-0.31838107,-0.62943566,0.26513493,0.046522856
-0.12009919,-0.12624806,0.25747705,-1.2665575,-1.0499461,-1.0601974,2.2936351,-1.128344,-0.67790914,-1.0466459,-1.1543187,2.0889752,0.82315063
-0.067728385,-0.16753036,0.050807863,2.9977446,0.10053122,0.22188978,2.1905458,-1.189846,-0.97539043,-1.1186618,1.4306877,1.011058,-1.7267702
-0.1438405,0.050462812,0.35620993,2.07892,-0.27813998,-2.8989413,0.25658417,-0.63133806,0.45613194,-0.47432947,-1.3382802,2.2414618,-2.116974
0.31000313,0.10757127,0.029818386,2.013634,-0.71505654,1.9596583,-2.2152503,0.8939173,-1.5312939,-1.9178797,1.0329454,1.6318791,-0.012081623
-0.050933413,0.1331499,-0.09078968,1.7371622,0.46912014,2.840455,1.3140652,-0.8016941,-1.7541791,-1.4111537,2.217859,0.510771,-0.6447519
-0.29780695,0.2590679,0.43441707,-1.7821907,1.1560526,-2.412525,-0.94943345,0.67286754,0.11306596,-1.2331915,1.1295793,1.7189327,1.88083
-0.1514557,-0.5833429,0.00704661,-1.3142962,0.60972506,0.42945075,2.2517273,0.8842015,-2.2401707,-2.4047399,0.24781609,1.3338056,1.8434155
0.09267075,0.07620901,0.3818624,-1.759254,0.48460138,-1.9978951,0.8421912,1.2657247,2.0994747,-0.10474944,-1.5832775,1.0209662,-1.5399308
0.059353977,-0.09616519,0.7303452,-0.0707503,0.33389163,1.3993354,-1.8433741,-1.0391299,1.536133,-1.4794506,1.1378925,1.2471815,-1.5409929
0.00843107,-0.10141548,0.35262224,-0.10765076,0.3899048,-1.4338467,-2.0506399,-0.074970365,1.4056108,-0.30314612,-1.473908,2.469164,-0.042348385
0.4506987,-0.30687517,-0.043427125,-1.3022372,1.0902133,-0.46705207,-1.5913785,-1.1233459,-1.0360124,-1.8618063,-1.4516362,0.39541304,-1.833304
0.14115904,0.07374396,0.3875826,-2.4131536,-0.43048066,-2.0577307,1.8943489,0.088523746,1.3414576,-0.11528635,1.0569398,0.26209137,1.1267893
-0.03723704,0.45064047,0.6205763,-2.7230446,-0.66515785,-0.8112817,0.039489985,0.3180133,1.7992074,-2.0323102,1.0606925,2.4973328,2.181845
-0.13820614,0.064266816,0.35092878,-2.798121,0.103256255,-2.8075755,0.73556805,-0.87468463,-2.1570194,-0.08480811,-1.2953169,2.7568283,0.8264823
0.20947684,0.24643946,0.5316749,-1.3172971,-0.10973105,1.2525983,0.44781685,-0.6220988,2.0175145,-1.6218882,-1.357933,2.353562,-0.21814871
-0.24527064,0.4374968,0.06917028,-1.0144365,0.07067552,-0.97304153,-0.5908222,1.3605278,-1.8927768,-2.4085212,-0.61224735,1.3790842,-0.22257137
-0.5232464,0.119299985,-0.04927828,0.4914688,1.224217,-2.0687537,0.06667733,1.0956059,-1.5325272,-2.329661,-0.14572644,1.0561647,1.4245543
0.040228173,0.015590973,0.38863134,-0.5726866,-0.47765493,-0.4819857,1.3062596,-1.3000834,0.9206984,-0.21339488,0.4638195,2.800417,2.1006138
0.27839005,0.3267094,0.62634677,-1.1738491,-0.12906635,-0.30657902,-1.7581396,0.5931697,0.903085,-1.7649734,-2.1935422,2.013131,-1.7821863
0.04825003,0.25587475,0.04038716,-2.7614,-0.38893768,-2.8688502,-0.36099374,-0.8524416,-1.1120284,-1.459736,2.1765053,1.5207559,-1.451644
0.29063126,-0.38186964,0.7199689,1.8694135,0.20681682,-0.7884321,-2.1482196,-0.8362534,1.1406279,-1.958945,-1.0271157,0.3764099,-0.39479113
-0.3838494,0.11737771,0.51848245,2.8367267,-1.1683224,1.5870599,0.2814603,-0.39694703,0.3770535,-1.3978933,2.0773246,0.8479443,-1.8159289
0.14822564,0.25528842,-0.039925106,-1.601676,0.51157475,-0.31178713,0.35488033,0.3254727,-2.0392818,-1.4240261,1.099391,0.39481443,-1.583427
0.47619033,-0.055745333,-0.043219883,-1.7220787,1.0822783,-0.8129094,-0.7312441,-0.83333313,-1.6194748,-2.035141,-1.604303,0.79073393,-0.6673403
0.33801064,-0.26813197,-0.07476204,0.33522424,0.035075903,-1.1167728,-0.8763068,-1.1604124,-1.7204411,-1.8460023,2.2811964,1.6258962,2.196098
0.18810114,0.16864023,0.11139123,-0.47019225,-0.17939164,-3.1150777,-0.60162437,-1.1098603,-0.86683214,-1.682481,-2.1650918,2.6755114,1.228625
-0.43336874,-0.32121766,0.53071624,1.2841325,-1.086777,-1.7513288,1.0323143,0.52457225,0.7546067,-2.0317912,-0.64538956,1.1481555,-1.0070984
0.07720258,0.035955064,0.35071462,-2.0690765,-0.32555792,-2.4743881,1.0881383,1.0821466,-0.65133846,-0.3418784,0.5193374,0.9344289,-0.067611694
-0.1383054,0.464158,0.0034669787,2.25581,0.38136286,2.7131488,-1.4857389,0.84277105,-0.87716496,-1.7564414,-0.906518,0.08326796,1.2592025
0.1880008,0.5307758,0.124388635,-1.9288481,-0.09202163,1.4167876,-1.4501599,0.61090255,-0.40759718,-2.3755217,0.11991477,1.7835081,-1.5242798
0.0089439675,-0.011299208,0.23592189,0.7771955,-0.44207415,-0.7622868,1.0523772,-1.3687924,-0.7951212,-0.5211488,0.28504443,2.5889325,-1.979021
0.12343863,0.08540556,-0.0019542202,-0.5864391,1.0278937,-2.1925867,-0.64641774,0.08106148,-1.6884414,-1.4680716,-1.030207,1.1567383,0.48935962
0.18775916,0.070314206,0.030463338,-1.6383917,-0.965646,0.6853684,0.60941243,-0.27917087,-2.1429987,-0.8730806,1.4411635,1.0132276,2.086992
-0.109004214,0.46175328,-0.13463852,1.8311981,0.73468983,-3.0673456,-0.62585247,0.66544795,-1.5715382,-2.0445998,-0.38285673,0.17858642,1.2500823
-0.11154849,-0.16157433,0.3786093,2.4203436,-1.1990942,-0.5379451,-0.4196434,0.60696197,0.73065424,-0.54347765,0.38567686,0.43348998,-0.89907277
-0.081565395,0.020314299,0.37048393,1.034642,0.94893444,2.1486974,1.681217,0.70445395,1.9188101,-0.21539664,-1.6521357,2.9579241,-1.7303457
0.38815194,0.28860155,0.12859434,1.9336038,1.137871,1.4729134,-0.90065575,-0.06761718,-1.4154024,-2.385478,-0.6450006,2.1050372,-0.47599435
-0.18599361,-0.009121839,0.48519588,1.1306522,0.0015775855,1.6537704,-1.182043,0.14717567,0.3360288,-0.35588932,-1.9637679,0.24887499,-1.994096
0.09023517,0.24351758,0.3720399,3.0068212,-0.7181782,-2.9797986,-2.0126479,-0.66328865,-0.41935825,-0.63225734,-1.559638,-0.0032746224,1.9094889
-0.014140129,0.010019094,0.28640923,1.1887323,0.19766939,2.4356284,-2.0883627,-1.407405,-1.0192717,-0.5323124,-2.2393336,1.9303194,0.84754443
-0.011844676,-0.20914343,0.27435017,2.9751995,-0.011414947,0.5292051,1.1315038,-1.3522048,0.0065374374,-0.2889893,1.7508452,0.14961395,-1.6717525
0.072043166,-0.0744843,0.17317966,-0.60281074,-0.6818187,-1.8564452,-1.9945627,1.0461402,-1.8996406,-0.9912889,-2.0510128,2.4893181,1.95591
-0.056917794,-0.030675583,0.5277576,-2.6100483,0.11261095,-1.7122719,0.7463441,-0.09016049,0.8923321,-0.6889684,0.8557584,1.3904052,1.017894
-0.36763346,0.1606091,0.6168756,-0.20097418,0.60795563,-2.5030491,1.551655,0.025123,2.2545078,-1.7916567,-1.0424118,2.4430034,-2.0106854
-0.11664294,-0.1213437,0.21701583,1.3611395,0.30256242,2.148244,0.12710333,-0.8074141,-1.4403558,-0.56512,1.657639,0.33828282,-1.0765224
-0.33263665,0.049224377,-0.12467386,-1.5458204,-1.0400367,-0.09144954,2.288398,-0.27190173,-1.8004041,-1.722771,0.5828197,0.2845438,-1.1746311
-0.12730311,0.24036573,0.14312857,-1.1045947,0.9818609,-2.953628,-1.0682741,0.7082007,-1.0393151,-1.2628131,0.19908094,2.2858233,1.2929034
0.27698803,-0.22343142,0.46120226,-2.9061778,-0.37074003,-3.074882,-2.1205215,-1.1001042,0.2372725,-1.5267919,0.20907497,1.4932436,0.61097336
-0.5218222,-0.14732449,0.34295353,2.6731775,0.2328077,-2.285535,1.441791,-0.024032474,0.4205687,-2.2534118,1.5341616,2.9551165,1.2975402
-0.0069920644,0.08579979,0.6003722,2.3709288,-0.19240376,0.07955806,1.5944643,0.32951605,2.079531,-1.0334777,-2.0171516,1.4689718,1.7314031
-0.22795287,-0.18681946,0.5530456,0.04846097,-0.501314,-2.696118,0.88787913,-0.20343864,0.8618283,-0.9271201,-0.18858457,0.62015486,-1.6889293
-0.4475042,-0.041948102,0.3247581,0.9604196,-0.48869255,3.0681977,-0.16841054,0.61140156,0.068903685,-1.2204295,-1.177208,1.183217,-1.9001577
0.091134936,0.013128653,0.24991731,1.0042111,0.3885031,0.34231442,-1.1547961,0.2949772,-1.9204085,-0.55789125,0.21385002,2.1431,-0.111866474
0.362974,-0.04589463,0.8231859,1.1322805,-0.3706628,-0.30545294,-0.56274486,-1.2071079,1.355741,-1.7191882,-1.9947404,0.16906524,-1.3693714
0.44640967,-0.50174946,0.36339682,-2.001873,0.8802458,-1.489788,2.1172912,1.0098865,-0.025723219,-2.2308064,2.1671412,0.3248313,-0.87993276
0.0070811547,-0.30408177,0.04213302,1.650642,0.9072784,-0.07298933,1.6703134,1.0527735,-1.1652899,-2.0232484,2.3016636,2.5093591,-0.97693527
0.19069645,0.005213119,0.56766516,-1.5586632,-0.616828,-0.29117376,-0.3356849,-1.2664387,1.75156,-0.96962667,-0.027784824,2.7708347,-0.692431
0.07740169,-0.2713198,0.13470316,-0.5817466,-1.3071867,-2.160957,1.5887926,0.9825256,-0.8759918,-1.1582628,1.1585219,2.1336412,1.4176946
0.30928132,0.44669086,0.40283018,-2.3199382,0.3879786,0.8973843,0.43863773,-1.3619864,0.4211619,-2.4571621,-1.0300087,2.1634007,-0.7541417
0.07292117,-0.09058872,0.38379595,-0.8882843,-0.15236738,-1.188412,-2.178467,0.74906325,1.8939335,-0.15642238,-0.91543853,2.9676075,-0.58185065
-0.029359266,0.049605705,0.34789246,2.8241808,0.5980545,0.38228625,-0.69139874,-0.6335069,-0.3629533,-0.5045661,-0.21749473,1.5038449,0.4829228
0.02392758,0.021678053,0.47929704,1.0684383,-0.81435525,1.312376,-0.12859654,0.004904866,-1.4322848,-0.056803226,1.9066107,2.2632453,-1.0616539
0.07818857,-0.15366527,0.54983807,-1.5417835,0.7882988,-1.0277823,-1.3741689,0.11244631,2.1998827,-0.7659801,1.8661997,1.8537158,2.1264713
0.35057962,0.3812666,0.100268915,1.3994157,0.4647987,-0.68315804,-1.1832209,-0.38138676,-0.49893856,-1.683774,2.1690948,1.4916064,2.2209857
0.0356984,-0.08370479,0.3570417,-2.4367025,0.8407148,1.6071384,-0.7776959,0.34807217,2.0566442,-0.54424095,-0.6319295,2.221892,2.027352
-0.15405187,-0.06638642,0.12609631,-0.5333288,-1.1802491,-0.11330452,-2.030804,-0.80304825,-2.2243338,-1.102516,0.6240742,1.0385066,-0.5141305
0.26384702,0.43543643,0.6151599,-1.8019338,0.45337126,-2.8615992,-0.73190093,-0.7925167,0.62431526,-1.840414,1.6722887,0.82164943,-1.9544113
-0.6059261,-0.2627088,0.067310005,0.21163236,-1.2203915,2.3563087,0.99625397,0.5977812,-0.6406331,-2.3159933,-0.6267232,0.5633153,-1.34185
0.0010419339,-8.5644424e-05,0.46926615,1.1465974,0.024407871,1.4514941,0.72536826,1.0103738,-1.1804197,-0.27795863,-2.1899211,2.9810407,0.958904
0.20869026,0.030288547,0.24311973,1.6668651,-0.27509317,-1.0715173,0.6712229,0.9483156,1.968189,-0.18587327,-1.8469365,0.51570857,2.2102015
-0.14324968,0.23872298,-0.10695276,-2.6795843,0.28329265,1.2646776,-0.51452506,1.2631419,-1.8349707,-1.8192755,2.0678976,1.2878349,-1.5898457
0.026995331,-0.10679737,0.39414933,-1.8142822,0.7157947,-0.96986604,0.31040263,-0.9649174,0.2596345,-0.1427834,-0.17495632,1.56487,1.4121182
-0.3331986,-0.28172073,0.65311253,0.38461277,0.6381622,-2.2208395,1.6949441,0.45388436,1.510453,-1.9528128,-1.4728458,2.348414,-2.1475744
-0.020737577,0.019027144,0.45549715,-0.22813502,-0.22378428,-2.5642047,2.0771062,-0.22013819,2.1213963,-0.56341374,-1.2278664,1.4404795,-0.39500833
-0.37759373,0.23071283,0.42801005,1.9646591,-0.03396175,-1.0016367,1.6688912,-1.2030443,0.49908066,-1.9987034,1.0795064,2.1515265,0.17729306
-0.38210893,-0.2109306,0.4187873,2.2272458,0.2764452,-3.0332615,0.60209394,0.6775224,0.29664636,-1.5649428,-1.7086278,2.5520177,-2.1850739
0.17556772,0.060454644,0.26621544,-2.4652877,0.24691531,-1.5918094,1.0897021,1.2337699,-0.68437874,-0.5580269,1.6745214,0.69877595,-1.5600768
0.46166068,0.24315467,0.35125425,-1.1691723,-0.16627084,-0.45779854,-1.0671908,-1.1491694,-0.04721999,-1.3984529,-1.830193,0.91836625,-2.0253222
-0.07132973,0.4782943,0.12947465,-0.9639319,-0.37121946,0.55600303,-1.6215432,0.7256162,-0.47549284,-1.4056098,-1.496565,0.47918603,-1.3601269
0.3344876,0.040036786,0.81529236,-1.6301895,1.2554563,-3.053035,-1.7261573,-0.28117228,1.4390788,-1.7205667,0.900254,0.18229601,-1.7069597
-0.039006956,0.010907397,0.6841399,0.3807913,0.40821174,2.5669332,0.32864523,-0.90755343,1.6863987,-0.98343444,0.07354355,1.0897917,-2.0361748
-0.11406687,-0.25596786,0.07631134,2.9688053,0.15202248,0.15894225,0.28736234,0.9048908,-0.7299466,-1.2524571,1.5573738,0.8522892,-1.5956818
0.25493398,0.28393108,-0.059764214,1.8402921,0.35618174,3.0840926,-1.0067873,0.80810547,-2.1366804,-1.869179,1.5652919,0.64909226,-0.38635278
