x,y,z,R,P,Y,t1,t2,t3,t4,t5,t6,t7
0.030458726,-0.6623399,0.446872,2.8548298,0.15718968,-0.92349,1.6239936,1.2089348,0.5633776,-2.783759,-0.3052063,0.9447966,-0.119803905
0.08689928,0.0050849766,0.3376467,-0.35998654,0.6800858,-1.3716958,-2.0052543,-1.7373205,1.0083151,-0.18610883,-1.2733042,1.2023544,-0.88377
0.11987458,2.1208078e-05,0.76937956,1.3958308,-0.5656636,0.63273925,-2.2116833,-0.3545277,1.5144651,-0.9972491,0.9530103,0.26558796,2.5806987
0.30905783,0.45607466,0.15118046,1.5640625,0.9446427,0.77233136,0.5055809,-1.2637602,-1.0743889,-2.5094326,2.0512316,2.838007,2.5170085
0.3635303,0.7190911,0.4669622,0.43548238,-0.3530903,-0.050849874,1.2937562,-1.6493862,1.4580348,-3.0233104,-0.5425565,0.4339314,1.9796116
0.4553578,-0.17535889,0.49819937,1.5466177,0.3885698,-1.6582396,-1.2502111,-1.6238792,0.5291102,-1.6718063,-1.2418685,0.66248655,-0.3572576
0.54848146,-0.47701907,0.101683214,-3.1057742,-0.7901825,0.6527368,-0.6341727,-1.3871373,-2.2180908,-2.710788,-1.3456483,1.5039668,2.8522842
-0.12213298,0.028894313,0.453602,1.4120107,0.43423095,2.5091627,1.9703805,0.20859516,2.57119,-0.58456063,1.60169,2.450119,1.0379317
0.050398424,-0.3655324,0.70153964,2.65302,1.1217289,1.4955622,2.8864858,0.7028198,1.8054087,-1.7125582,1.9846814,2.1599646,2.5630362
0.07881008,0.07635353,0.25264037,-1.081525,0.928924,1.0699891,2.38109,-0.1751312,1.6480215,-0.22340679,1.5368516,1.4973162,-1.6258706
-0.2003882,-0.052926823,0.39387178,-1.7298623,0.28222093,2.5123274,-1.1557988,1.1803725,0.68083715,-0.5876429,2.8811042,1.3107506,1.5651319
0.05218348,0.41839185,0.41141483,-3.0617838,-0.35684565,2.60082,-2.2287295,0.7134378,0.18612075,-1.2758534,0.49066687,0.17734727,-0.13166595
-0.22391672,-0.057475034,0.6314055,1.5983369,0.4135158,2.4490495,2.1356862,-0.6723641,1.7436097,-1.0727581,1.014045,3.3296459,0.4717641
0.0506587,0.7808492,0.41501302,-2.384248,0.17000255,-1.9044563,1.4167316,-1.7085217,0.1396923,-2.969378,2.6504886,1.3202796,-2.3703122
0.41161707,0.50702107,0.68856335,-0.9220596,-0.73860687,-1.5639524,1.1772411,-1.4860357,2.418203,-2.434842,1.0907726,0.06398648,-1.586191
0.39024416,-0.0045784228,0.6592509,-0.31686187,-0.107691705,-1.020638,0.45457435,-0.9754796,2.2764332,-1.5062108,2.7108777,1.3772997,-2.554482
-0.15441294,-0.02119957,0.46970847,-2.143002,-0.265877,-3.058589,-1.8218747,0.7074034,1.4254782,-0.45705414,-2.7914972,1.4652214,2.8527076
-0.18713655,0.14319661,0.5407535,-1.7779552,-0.4572939,3.0375748,1.5213029,0.7701359,2.352422,-0.8762069,-2.2976692,0.85423833,-0.8624003
-0.48500568,0.17904918,0.5157209,2.8043518,-0.01768064,0.90728545,-0.93165636,1.2406201,0.3431661,-1.876606,-0.18281889,0.63062483,0.51523757
0.030255705,0.3500439,0.40083086,0.779543,-0.2933533,-1.5700876,-0.77985,-0.1278956,0.3872497,-1.6859658,2.5440934,2.140374,0.1700015
0.06349124,0.103127584,0.41841188,-2.5826097,0.57621235,-1.1787668,-2.7610898,0.80091906,-1.1100523,-0.38491416,-2.033959,2.9997249,-0.22523999
0.21575174,-0.33872515,0.20901498,1.8427502,-0.117818,1.3805277,-2.831539,-0.36558676,-0.42684722,-1.6675388,1.1735222,3.3718228,2.4554784
-0.04809366,-0.04012892,0.47706142,1.1112064,-0.6377663,-2.8343363,2.5171044,1.022917,1.8386862,-1.0524764,2.285167,2.8632662,-1.6040388
-0.062580995,-0.24103454,0.14507523,-0.13058944,0.40119433,1.0280184,1.126015,0.8357122,-0.60054827,-1.5759544,-2.7069592,2.5293033,1.0095012
0.15048242,-0.28599396,0.2908162,2.1699338,-0.73981977,-1.5181649,2.6207001,-0.6919819,-0.050087452,-1.0002725,-1.6907027,0.3020954,0.55662274
0.02908434,-0.120757125,0.59836924,-0.17055559,-0.63317895,-1.3654912,-2.7837026,0.9049578,1.7621777,-0.8634701,-2.4725196,1.6764021,-1.6189368
-0.06353022,0.19377795,0.4230491,-1.3997496,0.22107436,1.853472,-0.64009166,-1.3265407,0.9285433,-0.6314111,0.67176986,0.6112221,-1.3348262
0.28924266,0.017579816,-0.04277301,-3.0905948,-0.58140826,-1.9306234,-2.289819,-0.4334147,-0.89901245,-1.4846687,1.7111185,0.3843084,-1.4677545
-0.24912764,0.1200642,0.10134288,-0.90989846,-0.5111766,2.7670913,1.6696765,0.016953707,-2.4624794,-1.0817614,-0.69880795,3.0406334,-0.20882249
-0.019775435,-0.0121396035,0.30261004,0.5566681,-0.9760455,2.070438,1.3568962,-1.6447862,0.4685943,-0.08875489,-1.5784042,1.4074184,-0.6437354
-0.320952,-0.27975678,0.28193167,-2.762718,-0.22753698,-3.0495193,0.86446047,0.67440486,-0.4429977,-1.6928244,-2.196191,3.0359018,-1.9643072
0.0071303397,0.082687765,0.24720237,2.8626404,-0.32459038,-1.1997675,-1.6415954,-1.3032603,1.1123536,-0.07347894,-1.8475761,2.1894944,2.8104255
0.46810734,0.01585821,-0.02849187,-0.052295536,1.3653343,-1.3702407,-1.3958615,-0.7482884,-0.86883473,-1.7661529,-1.3781229,0.47294614,-0.8693347
-0.37244684,0.27190048,0.051268697,2.7500093,-1.0251733,0.8172941,2.5982454,-1.7171975,-1.6460794,-2.4918728,2.5544374,2.0913303,-0.9051651
-0.17705415,0.16301946,0.6151063,-2.2431586,0.1582888,0.29913226,0.17818165,0.8988211,2.0430896,-1.6935586,1.0793171,3.3794897,-2.3054805
0.40283585,0.092379965,0.74488604,-2.8771825,-1.3606546,2.3633533,0.25183916,-0.84640384,2.183478,-1.8771069,-1.7914573,0.99828684,1.9846351
-0.05864923,0.6430385,0.11823764,3.141235,-1.2845628,-2.838182,2.0201914,-1.3161738,-2.563854,-2.1818373,-2.3611097,0.18878853,0.10279703
-0.036955655,0.067896485,0.21965271,-1.2952222,0.6541848,1.8928026,1.0585992,0.07818723,-0.62537694,-0.24143672,1.1524723,2.795169,-0.029949188
0.3226747,-0.24942233,-0.01582829,-1.5819799,0.6272673,0.13795981,0.42795038,-1.6000268,-2.2488782,-1.398354,1.6365526,0.78529865,2.4331248
0.4026906,0.10100725,0.68825567,1.4573033,1.1260741,-0.7788096,-0.47541285,-1.6636933,0.9630482,-1.6277894,-0.96424246,0.32506335,-0.55386734
0.35089993,-0.4554507,0.53185534,0.51247275,0.35985503,0.050411902,-2.5129893,-0.5074326,0.79972506,-2.3986874,0.3400905,1.9413306,-1.8290676
0.013043858,0.08752963,0.16955316,-0.43639836,0.48289633,0.96332306,0.42417336,0.73887324,-0.7577665,-0.38853145,1.1791427,3.3091362,-0.62148
-0.18584931,0.4176082,0.35907644,3.0998335,0.76475936,-0.1359978,0.07352805,1.0907042,-2.8680863,-1.945375,0.6834855,2.9760897,-1.5769639
-0.0106242,0.044478454,0.18927172,-1.2056131,0.91972023,1.5938472,1.8745229,-0.687129,1.1079557,-0.09909916,1.8451002,2.5420635,-1.1130661
0.40859318,-0.44428122,0.22541806,-1.5383881,-1.1023586,1.1876419,1.8895185,1.3444889,-0.04807639,-2.232231,-2.7016592,1.4686122,1.5516188
0.1682916,-0.60893995,0.41766596,-1.8561729,-0.5625555,-0.39719588,1.9752862,1.6240525,2.7461574,-2.7333527,2.2644808,1.6291243,1.0730522
-0.2992874,0.12591287,0.36952424,2.1002476,0.8104935,0.36329204,0.72203875,-0.77796793,-0.08970547,-1.186948,0.855556,1.1609263,0.52880716
0.15717104,-0.09151961,0.20763746,1.8036312,-1.2099389,0.77665883,1.5795915,1.6284535,-0.93885505,-0.9269788,0.35542655,1.9325204,0.6522875
0.27255636,0.12440107,-0.15805389,-2.254167,-0.3318686,0.36553484,-1.0589415,0.36530828,-1.7284647,-1.5265378,-0.09925175,0.7924395,-2.4384656
0.3434588,-0.092112966,0.48785886,2.367264,0.07489223,-0.24482796,-1.8553392,1.6700351,2.4396937,-0.8629401,-1.5567099,0.29795212,-2.3726337
0.03934526,0.5843512,0.1598075,0.18174414,-0.7639518,-2.947159,-1.1978261,1.3283725,-2.7010448,-3.026876,-2.8845723,3.2893388,-1.6664671
-0.19124487,0.49457654,0.15146297,-0.47883976,0.005911208,-2.849374,0.62717485,-0.69299674,-1.1662196,-2.6625445,-2.163978,2.9687562,-0.21508574
-0.44309285,-0.22619179,0.094595775,-2.715566,-0.19054885,-2.450573,0.7768185,1.1429925,-0.82422876,-2.4702947,2.1509626,3.4074273,1.8768804
-0.16213617,0.061722428,0.41749772,-2.6920376,-1.0287378,-0.7605954,-1.8457929,-1.5715927,2.219868,-1.1557943,-2.2418396,3.3385913,0.82594585
-0.055891514,0.1318164,-0.10513382,1.3919585,-1.0742939,-2.829035,-2.2341924,1.5260239,-1.5147823,-1.1548282,-1.8645014,0.4817842,-2.3906631
0.10546595,0.5258611,0.20554116,2.856326,0.30407846,-0.2623169,-0.65292525,0.14183784,-0.79724,-2.2909646,-1.4169085,2.907619,-1.7439152
-0.06902774,-0.32177463,0.13205409,1.0930133,0.5105785,-0.19883837,1.800803,1.7057648,-2.6110501,-1.6866027,-0.98655665,2.44651,0.40446806
-0.022354484,-0.10784456,0.4752379,0.8557219,0.3417049,2.6547422,-2.7458966,-1.3185912,0.6524017,-0.7502661,-2.189522,2.2672772,-0.8069794
-0.5198527,0.31784943,0.23283833,-0.6409314,0.40601864,-2.502375,0.9862213,0.10204399,-1.9007378,-2.8696592,2.0670455,2.7663603,2.4967263
-0.6583896,0.43055594,0.5611108,2.4426584,-1.0975399,2.287178,-0.40651727,1.2375946,1.127845,-2.9761972,2.087948,0.54893833,-2.0654302
0.19080806,0.29744002,0.5392997,2.1013088,-0.63935417,2.8536994,2.8386395,1.5032713,0.49020648,-1.3676542,-1.1379756,1.3854278,2.0552146
0.021853238,0.02293393,0.35619622,-1.5079057,0.2619418,-1.1362104,2.0310352,1.2450817,1.0758765,-0.080367565,-1.6154377,1.8978205,-1.4222354
0.26650524,-0.4240232,0.13893797,-0.62264925,0.8877853,1.2578003,1.8734047,1.5059223,-0.78160524,-2.4465303,-0.0024282932,3.085374,-2.8462455
0.35148978,-0.16472693,0.80876154,1.131495,0.8837215,0.8071108,-1.4305168,-1.1147423,1.287956,-1.868356,1.1978848,0.8818972,-2.2536247
-0.5642828,0.10174279,0.22616795,1.3492076,1.1897594,0.64427876,2.5278785,-1.5418304,-0.5148425,-2.3014784,1.60485,1.6342102,0.95773196
-0.14088026,0.22409743,0.6088582,0.37450212,0.75838464,-2.4846418,-0.7565994,0.547353,1.0683866,-1.5868129,0.3288648,2.6284356,-2.6314545
-0.42424816,0.08973828,0.4834419,0.10696799,-0.3544499,2.1139305,1.4231474,1.200002,2.670262,-1.3719054,2.5919845,1.4877013,-2.5156178
0.17209962,-0.283609,0.38023114,-2.7512617,-0.83983207,-0.28803974,0.9822428,1.1115115,0.30516005,-1.1310599,-2.1134634,1.1254959,1.6550777
-0.14430015,-0.25654027,0.3588731,-0.28527737,-0.03339245,-0.70960575,1.2310116,0.009869814,0.022429228,-1.2003115,-0.24745083,2.3615444,2.7594383
-0.26374954,-0.15810768,0.23469144,2.3777628,0.9891403,2.542719,-2.498609,-0.02818501,-2.795382,-0.75772715,1.5903122,0.96965206,1.8916266
0.08320146,-0.0045182034,0.45560616,3.0983183,1.0977584,-0.047872044,1.5799277,0.7479408,1.0058942,-0.3820758,-2.439381,2.032597,-2.4523115
-0.4359335,0.34871647,0.3816556,2.5613027,0.024983754,-1.5659004,1.6576431,-1.1101184,0.094065905,-2.1977973,-0.8837457,3.2766674,-1.4111911
0.6753593,0.08762279,0.13115932,2.679707,0.32472086,-0.060978662,-1.3120499,-0.19257545,-1.363044,-2.6598234,-2.200232,1.8703468,-2.4630141
0.28896654,-0.3146864,0.033115786,3.0839517,0.19712089,3.043306,-1.5520225,-1.0888524,-1.0155057,-2.222549,0.31658173,1.9178301,-1.0360712
-0.6814295,-0.07429326,0.429613,-0.11343688,-0.8392717,-2.3935592,0.9935982,0.7547748,2.3220704,-2.8758965,-1.5584637,1.9150485,-1.9943938
0.082987525,-0.033421107,0.2890212,-1.9130647,1.2044042,-1.0551995,-1.1689781,-1.4458663,-0.5495539,-0.3655126,0.7636738,3.5383244,2.7309492
0.32498363,-0.06438382,0.2580757,-2.113602,-0.8595338,1.2754991,2.462979,1.097465,0.115540504,-1.4233778,2.523937,2.7402198,1.2847078
0.21601132,-0.018514343,0.6260289,2.4732234,-0.22342987,-2.7458053,-0.2648251,-1.3527031,2.0384605,-1.5008527,0.8582387,3.5872586,-2.0005155
-0.22035253,0.06794211,0.26601893,1.05037,1.0757767,0.32345584,2.215482,0.8859954,-2.8442686,-0.9542849,-1.3118281,1.547129,1.8026388
0.097055584,0.32165504,0.66678303,1.7256142,-0.015580431,2.6704333,0.58031917,-1.4226904,1.1506774,-1.93054,-1.5663377,2.319045,2.0659778
-0.24270459,-0.02980531,0.3306709,-2.0965014,-0.80523276,0.7991111,0.901289,-0.99988824,0.19845676,-0.79172945,-0.86064744,0.5855912,-0.22569156
0.45640516,0.12990159,0.52827734,-2.9633853,0.7840332,1.107643,-1.2578357,-0.32232738,1.0263226,-2.2545528,1.5803716,3.2193537,2.655771
0.43406275,-0.42399138,0.011340052,0.7496081,0.4602402,-3.0738285,-2.852385,0.6418836,-1.6530733,-2.4808512,-1.0109352,0.5933026,-0.32644534
-0.047334507,-0.1133528,0.66879565,-0.10445995,0.7145151,1.4091004,-1.7721106,-0.3393159,2.0538208,-1.0865703,-0.32280087,0.40121493,-0.4784422
-0.2846005,-0.22010025,0.303052,1.0882996,0.43996954,-1.829437,2.621236,0.62151384,2.8054779,-1.5658935,-2.5909243,3.3320174,-1.5656137
0.077970386,0.4306218,0.21335985,-1.3382903,0.90912706,3.051509,-1.073953,1.6461589,-2.3046937,-1.621353,1.68315,3.7415507,1.7110178
-0.2861377,-0.0019257814,0.06680358,-1.1182199,-0.50639904,1.8312683,1.5136983,-1.6106819,-0.48896813,-0.8726344,1.4948013,0.4065402,2.5127313
-0.14143096,-0.5230133,0.140495,0.5962655,0.5497882,-0.4222189,1.351599,1.382016,-1.5256369,-2.6724374,-0.089226484,3.0145485,2.2588036
-0.23949675,-0.5539495,0.17978634,1.0046756,-1.3770044,-2.3466454,0.10866523,1.748872,-0.21490645,-1.7214247,-0.4704051,0.009609183,-1.1754588
-0.06792723,0.124877155,0.45770139,0.2989849,1.2542187,-2.238801,-1.0896533,0.13292015,0.4444027,-0.9979572,-0.95269954,2.2825773,1.5775497
0.4977709,-0.5433149,0.5964452,0.6425583,-1.075774,-1.5120962,-1.3877786,-0.73503315,1.8947937,-2.42721,-0.5461297,0.16213705,2.691149
-0.3543734,0.41754127,0.5851626,-0.7568806,-0.35331783,-1.8363415,0.78722835,-0.446046,0.8530288,-2.5911112,1.6506202,1.9375409,-1.4197831
-0.21714023,0.07544286,0.104641676,-0.85103124,0.09800954,-1.4022112,1.391855,0.6320915,-2.2475672,-1.4082954,0.4417138,1.5236903,0.048199415
-0.070536725,-0.12402189,0.36810523,-2.4441829,-0.6277319,0.803069,-2.437387,1.5360439,1.7948725,-0.3301766,0.66904545,0.48525563,0.26285815
0.19632539,-0.30270836,-0.15440738,1.8837919,0.004437269,-2.8437207,2.264746,1.348345,-1.3121489,-1.8527727,0.3608191,0.43893534,-1.3782475
0.5361699,0.34549102,0.057897992,-1.5668687,-0.62090605,-1.4599003,-2.1344826,0.9080391,-1.1668582,-2.4458373,2.71362,0.52298415,-0.06188488
0.26474133,0.18974447,0.14458795,-0.80217797,-0.6240731,-2.5538363,-0.09596062,-1.5072806,-0.63463473,-1.8199973,2.5058172,2.2364922,0.04145503
-0.019440942,0.73772717,0.5611285,-2.7992043,1.4809456,-2.7781544,-0.6589639,1.0331321,2.0743263,-2.369175,-1.0225642,0.049859554,-2.648797
0.62967527,0.09665679,0.21532135,-1.0632757,0.23072508,-1.5081464,-0.43549466,-0.16775632,-2.872935,-2.016937,-1.3197321,0.08074829,0.13706708
0.5684238,0.5576873,0.34265524,0.7324158,0.58576316,-1.0398852,-2.3016102,1.2879002,0.04566908,-2.915628,-2.1045237,0.02962696,-0.17907882
-0.21679273,-0.12691824,0.49544263,-2.732679,0.53506213,-0.35933766,-2.7181387,-0.6748903,2.7330296,-1.0276351,0.042702675,3.5705042,-2.128805
-0.7690941,0.06340203,0.411401,0.80370194,-0.2920745,1.5784304,1.318507,-0.19654548,-0.057376385,-2.6668975,-2.417251,0.29333892,-1.4701995
0.7049519,0.19518721,0.10738823,-2.4940562,-0.5751258,-1.5129135,-0.7563863,-0.30624843,-2.093362,-2.5851295,2.0281742,0.10431684,0.79605794
0.13136742,0.01651258,0.04862261,-1.129175,-0.44522345,-3.065129,-0.5556004,-1.0356462,-1.0927312,-1.4972063,1.6232688,3.0709062,-1.0584718
0.12220818,-0.09542669,0.1242633,-0.903754,-1.0638996,-2.873092,1.911669,1.7576869,-1.3655304,-1.1132376,-1.7843142,3.2320895,-2.8414571
-0.3104337,0.49940655,0.467936,-0.9080199,-0.28386304,2.2373214,0.65545964,0.3797114,2.5600917,-2.1691043,-2.2337513,1.8017142,-1.6269768
-0.025273234,0.4828146,-0.0118006095,-2.494585,0.85356075,-2.841363,0.7793939,-1.2203584,-1.1331054,-1.9844431,2.7009943,1.9046681,-2.5721364
-0.4518718,0.011823203,0.2348535,-1.4212949,0.129176,-1.2955842,0.1434896,0.70328236,-0.2255106,-2.2521124,2.1855576,3.66386,-2.5011315
-0.29967752,0.36589274,0.1746616,1.5985701,0.84189343,1.0730612,2.4188383,-1.1921057,-2.2942762,-2.1346467,2.7438757,2.1887648,1.0176351
0.12283204,0.038089074,0.24787651,-0.23293376,0.020625396,0.23951519,1.7939036,-0.65686584,-0.081460714,-0.4965446,2.4761918,3.6132596,-0.48065424
0.333938,0.42822084,0.3844059,2.396616,0.66415083,0.73244905,-1.552457,0.48859406,0.0023417473,-2.2687223,0.511158,2.715508,1.4128945
-0.096448794,0.14782584,-0.043995816,1.9539626,-0.36091965,2.753224,0.22518063,-0.9719741,-1.2752328,-1.295754,2.411753,0.49836263,-1.3612901
-0.30687279,-0.48643482,0.5042748,1.2328458,0.45365357,2.9985783,2.424637,1.0122583,2.686497,-1.9003743,1.9580309,1.642904,-2.8557816
-0.3913329,-0.38042575,0.6005553,0.8188315,0.8114906,-2.7767704,2.5287287,-0.015141606,1.9828541,-1.8707703,0.1594181,3.668731,0.13629198
0.50737303,-0.05321418,0.49772528,-2.0809293,0.107442036,1.334477,-0.6521616,-0.8369362,1.7737048,-2.3571,-0.006126404,2.6213543,0.7315004
-0.018262409,0.012300812,0.1085371,-1.3052536,-0.80284536,-2.8587546,1.5513566,-1.2855113,-1.5769125,-1.3355469,2.6503732,3.5279157,-1.4779183
0.22969235,0.03946117,0.059496313,1.6967609,0.5867792,-0.28680646,-2.1820064,0.1981287,-1.6741829,-1.3588147,-1.9005628,3.1686673,-0.8777809
-0.07385719,-0.08233497,0.114032626,-1.3755375,-0.19402896,-1.9445392,0.8481858,1.6439869,-1.6131673,-1.152356,0.710006,1.697062,-0.12005091
0.37789762,0.38268867,0.65477073,-1.233547,0.18878448,-2.5432403,-0.89159894,0.64067745,2.4644458,-2.1070092,-0.26726794,0.7844102,-1.0865196
-0.10113451,0.11014515,0.07439311,1.0589352,-1.1828157,1.3766961,2.0915024,-1.1712425,-1.5349562,-1.2421985,-2.6292164,1.5939097,0.32646847
0.36128265,0.1445584,-0.11779847,0.40207067,0.65550065,-1.2539729,-2.1530342,0.44321442,-0.9804559,-1.7572918,2.660301,0.65023863,1.7324078
0.1977944,0.08289548,0.35076872,-0.31537068,-0.8179434,-0.41882998,-0.75500345,1.6883876,-2.8107855,-0.5816066,-2.8270798,1.3731626,2.0956333
-0.22403838,-0.46944714,0.32097727,-1.3650151,-1.10143,-2.365213,-2.270446,-0.5112237,-2.5571954,-1.8753234,1.7026503,3.59565,0.6717782
-0.08881789,-0.07798438,0.24173975,3.0766783,-1.2845955,-0.16218185,1.9609296,1.6934791,-1.1077417,-0.109648705,1.6188486,3.5995615,1.4386036
-0.03735222,0.15226474,0.53911513,3.1029212,0.9383108,1.0944608,2.3253996,-1.2646489,2.4803436,-1.133499,0.56867266,2.891333,-1.7946523
0.13324374,-0.046576157,0.80336815,-1.5077428,1.2348053,2.9167747,-0.34786582,-1.749839,1.48154,-1.4337419,-1.0969528,0.0036322773,0.380733
-0.51300335,-0.4355728,0.08245069,-1.1392205,-1.30026,0.96337736,2.490824,-0.036942363,-1.9313972,-2.810996,0.6671145,0.7596873,-0.751353
0.23263976,-0.24385998,0.6742188,0.9656864,-1.0127573,-0.7083059,2.2474205,0.43751645,1.0592403,-1.2780441,2.2763345,0.24066488,1.7076948
-0.14893678,-0.5322711,0.42275864,-0.084400006,-0.8213644,-0.07506539,1.4592011,1.0544038,0.06260753,-2.5889602,-0.19109797,3.1669204,2.1787484
0.12360352,0.13148075,0.47870255,1.3777225,0.025142241,0.19121978,1.9001558,1.5097427,1.0545037,-0.5065162,2.3319547,0.95989,1.7312233
-0.18420778,0.021152876,0.32590774,3.0526268,0.07640988,3.0905414,0.86407113,-1.0013928,2.6970675,-0.21545076,2.6029832,3.1349633,-0.174258
0.15723862,0.17220363,0.74294096,-1.2851264,0.23998693,-1.1982172,-0.716028,0.10327017,1.4993865,-1.5676731,2.0780914,2.059246,-2.8014758
0.26408693,0.6184174,0.51263964,-0.93042994,-0.15148486,0.4389693,1.0091541,-1.675535,0.8323517,-2.4906528,-1.7583672,1.5556804,-1.9347339
0.006502446,-0.13939771,0.09101551,-0.41479176,-0.5045763,-2.6782608,2.443156,0.860173,-1.2723634,-1.1112216,2.4441535,2.4275918,1.1904957
-0.25906318,-0.03983039,0.47551584,-1.4542153,1.4357841,0.123371586,-0.61638427,1.0468123,1.0796552,-1.3029567,1.6310256,3.53693,-1.1065499
0.31541714,0.19705558,0.73041296,0.8857752,1.0461895,1.9885893,0.8882618,-1.3398013,2.2000449,-1.802848,-0.13706565,1.6688621,-2.2096522
0.3393546,0.3107577,0.21359077,2.54717,-0.21636999,-0.12462586,-1.4147624,0.010058522,-0.5552125,-1.5977252,-0.7504482,3.152916,-1.0572875
0.56360644,0.030232273,0.41357297,-2.363422,-0.4398682,1.5934173,-0.7128711,-0.46394074,2.2835643,-2.6955523,-0.44507718,2.4522102,1.0657375
0.450314,0.23228858,-0.16729486,2.2085433,0.041126937,-2.3381104,-2.7927256,1.5212917,-1.4286895,-2.3066788,2.6305249,0.2626567,-2.1147966
0.036336396,0.08278464,0.2879829,-1.8248042,-1.0990218,0.43349758,1.6295044,0.38577294,2.7424152,-0.3251567,0.78648424,2.257338,2.6466348
0.007817619,0.3624857,0.80254835,0.36876696,0.5157308,1.1293514,-0.9451506,0.91041875,1.4931219,-1.6742203,-1.7613022,0.8655886,-1.8342059
-0.01740369,0.17323737,0.17039384,-2.8289812,-0.83007455,-2.793549,2.8056185,-1.3210173,-2.158084,-0.87581325,-1.8155581,1.0677898,0.012281418
